no.	id	content
2967	卿卿妹子	白子画生，花千骨死，紫薰是劫。能怪紫薰作吗
2968	如影随形	大制作，男女主的颜都可以。然而，最大的问题在于剧中缺乏让人怦然心动具有说服力印象深刻且有新意的桥段给故事画龙点睛。于是，故事中各角色的爱情显得那么苍白无力。花千骨的万人迷形象更显得像是编剧自己的YY。故事最后尤其的狗血，赵丽颖后面几集的演技有失水准。
2969	邓邓不怕怕	两主角演技还是很棒的，造型也不错。只是剧情太玛丽苏就弃了。另外主题曲那是什么鬼啊，合唱的片尾曲比片头好，但总觉得还是怪怪的。
2970	LAME_R	就看颜也是可以的...
2971	出木杉	画面挺美的，开始感觉还可以。从30到34的剧情简直挑战我的忍耐极限。给画面2颗星，演员1颗星。
2972	55BYE	很不错啊，剧情饱满，演技不错，要求不要太高了。对于芒果来说，已不算雷剧。
2973	Iris	赵丽颖挺可爱的.
2974	文静~	打个两星表扬下自己每周等着更新，然后快进拉完，感叹着又和小说不一样了，就是这么无聊的自己
2975	Zzz	一颗星给所有演员的颜值，一颗给所有演员的演技，一颗给1块钱的特效，然并卵，实在无法挽救如此玛丽苏的剧本啊??
2976	sunny@旭	这种二流的小说改电视剧是需要编剧拔高一下的，结果我看到的是三流编剧编的比原著还不如的俗套情节和台词。选角上我觉得还不错，剧情上什么杀父之仇，茅山改蜀山，入学考试，生死劫，闲的无聊老是在小骨身边瞎晃的白子画。。。还不说其他道具特效等细节，到处都想让人吐槽，演员都救不回来。
2977	从东墙到西域	"麻麻在旁边看花千骨看得那叫一个入迷啊，可是我听都不想听啊，整一部动画似的配音我也是醉。不明白为什么会火，也不明白为什么编剧那么会扯，我读书少不代表我没点要求
师父一转过头，女主就在床上傻笑是什么鬼！好难过，国剧谜之剧情"
2978	Neo	这个片子5星不至于，但需要平衡一下那些一星水军和nc黑~
2979	喵喵	虽然被改很多，但还是喜欢
2980	流着浪漫血液的X	喜欢他们俩的演技，很不错！！！！
2981	焚lim	苏
2982	高卓尔决心低调	看了小说期待挺大。电视剧画面很舒服，服装选景都很美，制作感觉算这几年古装剧仙侠剧里的佼佼者了，好几个演员演技真的极好，其他的不评论；毕竟圆初中看小说时的梦，终于等到霍建华演的白子画，不得不让人感叹！有比白子画还白子画的感觉，真把师傅大人演活了！有好也有不好的地方
2983	黄晓霞	就是喜欢，霍建华、赵丽颖演得不错
2984	南川	也只有爱幻想女孩子能看下去。  玛丽苏情结太严重了 看了10集就受不了了  。。
2985	OMG	越看越觉得单春秋对杀阡陌是真爱
2986	星空	初中的时候挺爱看的，现在觉得 呃..小说里白子画就是唯一一个还算正常的人物 后面也写蹦了 这结局要是白子画为了苍生没跟小骨在一起会很好 然而并没有 他的的确确变成了一部玛丽苏 华哥唯一一部让我觉得实在看不下去的电视剧 微博还一片吹的 我简直尿了 我觉得长卿和龙葵仙三的剪辑都比这玩意好
2987	渡空船	好看 霍建华赵丽颖演技挺好
2988	Chualisa	师父太赞，有爱无敌。
2989	羚羊木雕	一直淡淡徐徐的看到快大结局，总感觉差那么一些火候，说到颜吧！感觉男主古装美男已成为过往，到是杀阡陌的势头层层逼近，比较让人映像深刻！剧情的进展铺垫感觉有些生硬和刻意，台词表达很中二…………最多给两星…………
2990	本命可以当饭吃	稀饭当侦探的那一点点！！！
2991	钟离韵扬	玛丽苏
2992	dictatoroneOK	还行
2993	猩猩那个像龙	"亲爱的 来跳个舞
爱的春天不会有天黑
我和你缠缠绵绵 翩翩飞
飞越这红尘 永相随
追逐你一生
爱恋我千回
不辜负我的柔情 你的美"
2994	libre	凑够3000
2995	etsuko120	无聊的片子，看不下去了。一星给霍建华
2996	呱呱	剧情不拖沓，特效一般，比盗墓要好点，小说就欣赏不来花千骨，杀姐姐成亮点了
2997	十一章	特效就不说了。。。。。给一个给霍建华劳模好了和一个给演员。。。。但是我真的觉得霍建华和赵丽颖好不般配啊！！真的好不协调啊！！
2998	LLLLLLLijia	我看霍建华都觉得自带仙气。
2999	然而	台词小白得让人无语，造型雷得没边，男主矮得没身高差了，特效我只能说白砸钱，还有男主看女主的眼神能别跟看一坨腌菜似的吗，心怀天下演得跟藐视众生一样。不过画风还行……也就2星了
3000	我叫江俊贤15	给赵丽颖一颗星
3001	三木杉	烂
3002	你眼中的春与秋	其他都是渣，五分给华哥。
3003	疯狂骷髅20229	真的一星都不想给，勉强给赵丽颖和霍建华吧
3004	秦非得已	不错了，那些打一星的，你们真是够了。
3005	子桑	老实说，这古装剧再怎么说都比古剑奇谭拍的好
3006	陌上花开惜流年	为了小说我还是打了两分，说实话这部剧不太想看，但最近实在太火了，抱着好奇的心理还是去看了，结果看完第一集就看不下去了，五毛钱的渣特效就不说了，白子画为毛会那么早出场，还有霍建华的白子画一点仙气都没有好吗？小骨还不错，东方彧卿也挺有感觉，但剧把小说改的面目全非让我无法容忍
3007	Yijie Feng	"剧情还是可以的。
但是演技还是差啊！??
尤其是群众演员演得好恶心啊。"
3008	立夏	来给尊上回个血吧，古剑那种烂剧都6.5，花千骨才6.4也是醉了，水军真可怕。
3009	舒格米斯	除了服装造型中国风的场景和赵丽颖的脸以外 其他一塌糊涂
3010	木子雨山_Kuana	真的太毁了！先是说毁小说，某人的包子脸还没普通的coser还原。然后咱们再说特效后期，那都不叫抄袭，明明就是照搬！水平翻转一下直接用呢！到后来都不翻转了缩缩图就用了呢！真是“好莱坞大片后期制作团队”呵呵！
3011	选择遗忘	唉，只能说是又毁了一部原著。霍建华真的演不出脱俗的感觉，总觉得他的眼睛无神，又碰到一个玛丽苏的花千骨，看着太糟心。相比之下还是觉得杀阡陌比较不错，装扮很好，爱憎分明，宁负天下不负小不点。
3012	囧哩个囧	6666666
3013	崔佳琪_Jessie	看到今天更新的 我实在受不了了 台词的煞笔程度远远胜于小时代 我终于见到了比大头武媚娘还sb的剧
3014	Hey元気	我觉得原著就小学生水平，至于捧那么高吗，至于电视剧纯用来吐槽的，为什么我要打3星，因为我书要打2星
3015	笑忘书[周周]	难得的很不错啊
3016	微雨燕双飞	剧情一般般吧，作为理科生觉得有很多地方逻辑不对，作为言情剧还可以。感觉有些拖沓，有些三观执念很让人吐血。越到后面觉得有很多不符合情理的地方，醉醉的。
3017	情深深雨蒙蒙	这一星是赵丽颖的。这部剧一大槽点是特效，不过国产剧特效稍差些我可以理解，毕竟我们起步晚。但是霍建华长得实在是挺丑，戏路应该是越来越窄了。这段时间火了不少人，而且都是男主比较火，怎么霍建华倒是另类了，看脸严重的时代就是现实，脸不行提高点演技吧，白子画不是山里的老道！靠女主撑剧。
3018	维	跟原著没法比，简直就是给霓漫天和孟玄朗加戏
3019	密瓜橙甜甜	已沦陷??
3020	一步之遥	真不明白霍建华为什么要接这部剧 开头五分钟就看不下去了
3021	夏木晴子	编剧脑残。两位主演倒是挽回了不少分。
3022	青橙	總體還是好的，不過實在不喜歡白子畫。喜歡東方彧卿，暖男哈哈哈。
3023	半个夏天	小说几年前看的了，剧情记得不清了，只记得后面虐心的情节了，赵丽颖还不错，包子脸挺可爱的！霍建华现在怎么这么丑了，以前仙侠还挺仙的，杀姐姐不错，有小说的感觉！
3024	吃货蔺琬	1星我都嫌多
3025	柚子	神马玩意儿！玛丽苏花痴剧！
3026	双人份	一直喜欢看古装片，特别是仙侠的。这一部让我不想看了。
3027	李洪小玉	我觉得改变的很好 对于电视剧来说 剧情更加紧凑 特效也还好 没觉得有网络上吐槽那么严重
3028	燕归何处	越看越失望，看了十几集实在看不下去了。希望国产剧没有金刚钻就不要再揽瓷器活了，也不要再吹制作花了多少钱了，主角拿的剑不是木头就是塑料，实在丢人。
3029	女也的她	个人感觉，还是挺好看的！就是跟原著的差距有点儿……
3030	百分之百败家子	看见脑残粉又在吹逼真是怒了，男主霍建华太恶心了，腿那么短，脸那
么长，浑身一股纵欲过度的气息还有脑残粉腆着脸说仙，也是给跪了
3031	贤宝宝和融融兔	赤裸裸复制粘贴指环王的场景特效，对这不要脸的行为咱也就不多说了！
3032	大队会计小谭	不喜欢的就不要来看~看了也不要因为不喜欢而随意打低分~这样有损你的逼格~在一个大龄女屌丝的眼中~男女主的演技十分惊艳~故事也讲的蛮感人的~虽有也不足之处但也算是国产剧的良心之作了~不比那些崇洋媚外的英剧美剧差！
3033	花开十三	.
3034	s3days	在盗墓笔记的衬托下变得好看了起来……
3035	榛子	不能再多了
3036	Kathy_N	单就演员来说我觉得选的非常好，霍建华的眼神真的是太到位了，这样一个表情不多的角色通过他的眼神传达真的让人物形象很生动，赵丽颖的演技也是可圈可点在小花旦里真的已经算是领先了，表现很自然。至于剧情改动作为原著迷能够理解 好多东西都在为后面铺垫，相信到后面会越来越顺
3037	冥月星汐	不喜欢，觉得…反正和小说给我的感觉不一样
3038	怪我过分着迷	无意间换台时看到的，唉......看不下去
3039	百汇小学徒	太雷人了
3040	你奏别管咧	为什么评4星？可能是盗墓笔记衬托的吧！这片子各位年轻演员演出都很到位，台词也不脑残，最亮点是化妆和背景，可以看出工作人员都很用心了。不足的地方，打斗好简单好写意好糊弄，反派角色AI太低了，这智商和剧情不符。还有剧情，每到冲突点就一笔带过，每到抒情的地方就大肆挥霍，头重脚轻了吧！？
3041	阿狐	这个小说就没看下去，本来还指望电视剧能好点，然而实在是看了两集撑不下去了，为此找来仙一洗了眼睛。
3042	当当	我是女主，所有男主都爱我！！！
3043	你好，旧时光	没看过原著，奔着打发时间的目的看看，一如既往喜欢霍建华，打算恶补原著
3044	鹿	四星给演技，大家不要矫情客观看剧，没给一星也因为特效。
3045	林聆	原来世间最后一个神就TM的用来谈恋爱
3046	小紫楼	言清
3047	日小京	这部片子，应该是看到后面才会觉得好看，因为我看原著的时候就是后面看的特别带劲
3048	tucid	就是脑残粉 无理智 全5
3049	14岁美少女儿	还不错 算良心翻拍 加戏无论是因演员还是明星都有道理
3050	狐狸-招牌加红豆	虽然剧情比较紧凑，电视剧比书强，书感觉不到白子画爱花千骨，很牵强，电视剧给人感觉像个正常的感情戏路线了，演员颜值高，霍建华真的仙的要命。至于特效！国产电视剧这个特效做成这样已经业界良心了，最起码比古剑奇谭已经强很多了。
3051	郁郁葱兰	冲着小说看的，电视剧看了有四集吧，实在看不下去了。
3052	88有个好爸爸	白子画帅的不行，剧情玛丽苏，小说也就那样，苏极了，但是霍建华演技好棒，眼睛满满都是戏。
3053	宋智孝	死了爹之后马上就能对着别人开心的笑出来，刚死完爹马上想到的是自己要过生日了，也是奇葩
3054	上枝枝	全片一星
3055	Gypsy_	白子画仙仙仙仙
3056	0	演员颜值高而且实力派！！尊上萌萌哒！！其实我们都是小骨，起码我是小骨，不同的是，我们经历过变迁，伤害后，小骨可以失去记忆，可以重生，而我们，发生了就是发生了，再也回不去了
